Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
Q4V9L6 (gene TMEM119):  Transmembrane protein 119,TMEM119,16,0.42105263157894735,942292.1052631579,1614932.8879996643,False,8,0.24242424242424243,540480.6060606061,1317247.3454873888,False,1.0,1.743433704549524,0.8019315055335542,1.0,1.5869888469300975,0.11251517065220815,0.4724704015958358,1293.0,1.121755433876046,0.2658550628543799,0.5952663171681862,2664.0,741.0,0.12044629628900332,0.3532854491938022,2034.0,0.11251517065220815,0.8133375176119508,False,1293.0
Q9UKU9 (gene ANGPTL2):  Angiopoietin-related protein 2,ANGPTL2,23,0.6052631578947368,450353.5789473684,1006991.3353162383,False,17,0.5151515151515151,257469.0303030303,533547.7684221078,False,1.0,1.7491563098504386,0.8066592185733215,1.0,0.7635685055609424,0.445124423587986,0.8267784281213961,3207.0,0.9726342861912487,0.33413253373191165,0.6354589404668745,3137.0,701.0,0.3761849437966267,0.6320206127318541,3549.0,0.33413253373191165,1.0,False,3137.0
P06746 (gene POLB):  DNA polymerase beta,POLB,19,0.5,274367.63157894736,493311.0972810703,False,8,0.24242424242424243,54371.393939393936,104982.19149439597,False,1.0,5.046176154316184,2.335190569477624,1.0,2.2298451669166606,0.025757723686088592,0.2708953862970475,556.5,2.477251244998747,0.015693414118266625,0.26991532380739924,346.0,808.5,0.016833696039660485,0.1215857512985647,826.0,0.015693414118266625,0.2975431418312882,False,346.0
O00566 (gene MPHOSPH10):  U3 small nucleolar ribonucleoprotein protein MPP10 OS=Homo sapiens (Human) OX=9606 GN=MP,MPHOSPH10,26,0.6842105263157895,1306632.7105263157,3408683.480714349,False,21,0.6363636363636364,551395.7575757576,1112107.2282779492,False,1.0,2.3696821975356324,1.2446935895950284,1.0,0.42508629828484784,0.670773765847684,1.0,3869.5,1.2004677752221706,0.2340629358400141,0.5715510186429745,2442.0,659.0,0.7111129659746553,0.8845913167232681,4796.0,0.2340629358400141,1.0,False,2442.0
Q8N8Y2 (gene ATP6V0D2):  V-type proton ATPase subunit d 2,ATP6V0D2,6,0.15789473684210525,58642.02631578947,167022.4475153733,False,16,0.48484848484848486,191553.69696969696,310711.1191190479,False,-1.0,0.30613883857725943,-1.707742009616159,-1.0,-2.9713573300128773,0.0029648659342465587,0.0871349269148524,201.0,-2.25175264887884,0.027524128728538485,0.3202699462348743,512.0,422.0,0.004010472831181174,0.054419929942363825,439.0,0.0029648659342465587,0.1184562681002498,False,201.0
Q92541 (gene RTF1):  RNA polymerase-associated protein RTF1 homolog,RTF1,24,0.631578947368421,307127.65789473685,406126.5144331178,False,15,0.45454545454545453,179624.2515151515,553025.2420815452,False,1.0,1.70983403021791,0.7738562927121556,1.0,1.4952922689065173,0.13483818188248767,0.4959584421152413,1619.0,1.100450265212807,0.2749603545732231,0.5996718893418234,2715.0,810.0,0.02728941775365016,0.16126866614440005,1009.0,0.02728941775365016,0.4083829422699253,False,1009.0
Q9Y2T3 (gene GDA):  Guanine deaminase,GDA,12,0.3157894736842105,182394.2105263158,363239.02599159704,False,19,0.5757575757575758,649816.0,1610344.4168593627,False,-1.0,0.2806859334427516,-1.832971329793199,-1.0,-2.202861352326259,0.027604522319910896,0.2713156180569827,599.5,-1.7144058270907505,0.09094302398685818,0.43709699737290886,1241.0,460.0,0.03416543866319277,0.18166756422870595,1122.0,0.027604522319910896,0.4103536050513003,False,599.5
Q8N4V1 (gene MMGT1):  Membrane magnesium transporter 1,MMGT1,5,0.13157894736842105,379791.3157894737,1169787.617093874,False,3,0.09090909090909091,458336.36363636365,1511434.8646874723,False,1.0,0.8286301195380716,-0.27119983368384726,-1.0,0.5405493058565267,0.5888182675335694,0.9492737158897592,3683.5,-0.2429420196317285,0.8087710652334084,0.9322117803675646,5176.0,647.0,0.6821875718761865,0.865556365628332,4690.0,0.5888182675335694,1.0,False,3683.5
Q4AC94 (gene C2CD3):  C2 domain-containing protein 3,C2CD3,16,0.42105263157894735,29133.62894736842,75059.58874347385,False,13,0.3939393939393939,140807.34545454546,267126.1015124676,False,1.0,0.206904184246313,-2.272965273612273,-1.0,0.23181187460266056,0.8166841336572456,1.0,4156.0,-2.432348392653622,0.017599314504565193,0.2817237607685675,372.0,588.0,0.6182012145737236,0.8205091092651469,4495.0,0.017599314504565193,0.3184332205050779,False,372.0
P09917 (gene ALOX5):  Arachidonate 5-lipoxygenase,ALOX5,23,0.6052631578947368,292353.84210526315,749632.707348266,False,27,0.8181818181818182,595276.1515151515,831760.1377563679,False,-1.0,0.4911230550067329,-1.0258435456932395,-1.0,-1.9606362045840902,0.049921475851324795,0.36112859130599695,786.5,-1.5908947478673858,0.11620484569793643,0.46545546305555185,1489.0,432.0,0.02309673802993634,0.14581496199640234,945.0,0.02309673802993634,0.37349232214545314,False,786.5
Q9Y4H4 (gene GPSM3):  G-protein-signaling modulator 3,GPSM3,4,0.10526315789473684,84909.21052631579,308301.31023315806,False,12,0.36363636363636365,315175.75757575757,609881.4356261352,False,-1.0,0.26940273318970953,-1.892163607341648,-1.0,-2.598867153745766,0.009353196239104602,0.16216519050987596,336.0,-2.0167962640063877,0.04761009095888687,0.37599224770789963,753.0,465.0,0.010928191481647278,0.09559742831291745,681.5,0.009353196239104602,0.22440148295910795,False,336.0
Q5T3I0 (gene GPATCH4):  G patch domain-containing protein 4,GPATCH4,1,0.02631578947368421,5312.894736842105,32317.077032681776,False,2,0.06060606060606061,17173.939393939392,79790.23476133564,False,-1.0,0.3093579530394549,-1.6926509713508933,-1.0,-0.7163640415564039,0.47376659224909756,0.8442504636872646,3275.5,-0.8284904686894016,0.4102494465367734,0.6892560399995467,3551.0,605.5,0.48732628954840396,0.7290342636524018,3984.5,0.4102494465367734,1.0,False,3275.5
Q9Y2I1 (gene NISCH):  Nischarin,NISCH,15,0.39473684210526316,63295.44736842105,144125.34631020567,False,12,0.36363636363636365,47790.969696969696,113811.25982759586,False,1.0,1.324422746984145,0.4053636943732246,1.0,0.2692382709280178,0.7877463312775902,1.0,4089.0,0.4906745758843515,0.6252135070785105,0.826872929113366,4511.0,661.5,0.65342415660525,0.8474627213710698,4600.0,0.6252135070785105,1.0,False,4089.0
P22694 (gene PRKACB):  cAMP-dependent protein kinase catalytic subunit beta,PRKACB,25,0.6578947368421053,163538.2894736842,220650.24789685264,False,14,0.42424242424242425,111127.10606060606,241514.65998887474,False,1.0,1.4716327570252996,0.5574176946825551,1.0,1.9735163729261698,0.048436761037393056,0.36112859130599695,778.0,0.9416990893568515,0.3496321178799333,0.6468740047458145,3204.0,795.5,0.04215627501534904,0.20564541025476074,1223.0,0.04215627501534904,0.5122246246029395,False,778.0
P78346 (gene RPP30):  Ribonuclease P protein subunit p30,RPP30,7,0.18421052631578946,59466.76315789474,141142.6377156763,False,7,0.21212121212121213,84237.27272727272,265309.1955334805,False,-1.0,0.7059435951792845,-0.5023751779715968,-1.0,-0.29481325431600797,0.7681365407374204,1.0,4067.0,-0.49273654320054583,0.6237631334738386,0.8260534637746773,4505.0,616.0,0.8616736072313054,0.9661238001770284,5321.0,0.6237631334738386,1.0,False,4067.0
Q5UIP0 (gene RIF1):  Telomere-associated protein RIF1,RIF1,13,0.34210526315789475,54500.57894736842,175410.7417276784,False,10,0.30303030303030304,86728.87878787878,224277.4906916764,False,1.0,0.6284017470125189,-0.6702409034296739,-1.0,0.35090693350486224,0.7256581696706697,1.0,3948.0,-0.6688903198407005,0.5057972645447366,0.7529772711692851,4007.0,633.5,0.933686506630242,0.9934677543349427,5607.0,0.5057972645447366,1.0,False,3948.0
O75015 (gene FCGR3B):  Low affinity immunoglobulin gamma Fc region receptor III-B,FCGR3B,23,0.6052631578947368,1273097.894736842,2211422.3392175236,False,26,0.7878787878787878,8914045.757575758,26532297.057593565,False,-1.0,0.1428193134026415,-2.8077370072139534,-1.0,-1.6596117770071919,0.09699257758460413,0.4724704015958358,1201.5,-1.7431284625343693,0.0857657650878735,0.432807367525705,1182.0,467.5,0.06276100902358173,0.2526532927359572,1482.0,0.06276100902358173,0.608832812739331,False,1182.0
A0A0B4J1X8 (gene IGHV3-43):  Immunoglobulin heavy variable 3-43,IGHV3-43,9,0.23684210526315788,1003824.4736842106,3067869.0656860084,False,12,0.36363636363636365,1141067.878787879,2539767.056444061,False,-1.0,0.8797237152531736,-0.18487759070401039,-1.0,-1.167569874639964,0.24298030773604595,0.640140972833773,2159.5,-0.20058704317526674,0.8416115609016329,0.9495186407600494,5288.0,539.5,0.21377001408223728,0.47475595276995775,2683.0,0.21377001408223728,1.0,False,2159.5
Q92608 (gene DOCK2):  Dedicator of cytokinesis protein 2,DOCK2,28,0.7368421052631579,65189.91315789474,159155.98112679168,False,24,0.7272727272727273,160708.57878787877,393762.0489636055,False,1.0,0.40564053051289856,-1.3017262851283944,-1.0,0.09084126637139249,0.9276187197647212,1.0,4584.5,-1.3524162648698823,0.18065795828825598,0.531249832256884,2028.0,567.0,0.488559639845941,0.7304250997619514,3990.0,0.18065795828825598,1.0,False,2028.0
O75882 (gene ATRN):  Attractin,ATRN,24,0.631578947368421,216271.0,428736.8039772555,False,21,0.6363636363636364,509352.1454545455,1044706.8201737509,False,-1.0,0.424600155176681,-1.2358231963888027,-1.0,-0.041738681478830086,0.9667070174550826,1.0,4637.0,-1.5602341505656734,0.12327974507512944,0.47425456850586817,1550.0,576.0,0.5504959057901586,0.7729485935382646,4249.0,0.12327974507512944,0.8148553401972235,False,1550.0
Q02083 (gene NAAA):  N-acylethanolamine-hydrolyzing acid amidase,NAAA,11,0.2894736842105263,38107.89473684211,74838.59035170975,False,9,0.2727272727272727,19884.18181818182,37141.69461258082,False,1.0,1.9164929733281901,0.9384687086194338,1.0,0.15645866309157552,0.8756714999896064,1.0,4325.5,1.2516210977299402,0.21493456518557813,0.5537461395276397,2315.0,663.0,0.6059573460106341,0.811661770610562,4454.0,0.21493456518557813,1.0,False,2315.0
Q96A00 (gene PPP1R14A):  Protein phosphatase 1 regulatory subunit 14A,PPP1R14A,12,0.3157894736842105,221446.84210526315,457887.5919636153,False,8,0.24242424242424243,363997.57575757575,760097.5221961117,False,1.0,0.6083744971206607,-0.7169684179076511,-1.0,0.6854379525916626,0.4930676017540372,0.8728905970518058,3367.0,-0.9571235133414443,0.34184652353049927,0.6434608667953673,3169.0,642.0,0.8331210882186324,0.9523664327097837,5219.0,0.34184652353049927,1.0,False,3169.0
"Q8N4P3 (gene HDDC3):  Guanosine-3,5-bis(diphosphate) 3-pyrophosphohydrolase MESH1",HDDC3,21,0.5526315789473685,758665.3684210526,1005777.5663477702,False,13,0.3939393939393939,885137.8787878788,1734246.819668949,False,1.0,0.8571154693539083,-0.22243851967144226,-1.0,1.3350365690428767,0.18186437800318822,0.5903171268590984,1833.0,-0.37625875768880085,0.7078790079647623,0.8765475636192968,4818.0,707.0,0.32259259544851904,0.5889190405281103,3268.0,0.18186437800318822,1.0,False,1833.0
Q8N8N7 (gene PTGR2):  Prostaglandin reductase 2,PTGR2,26,0.6842105263157895,372220.34210526315,624517.7976565632,False,16,0.48484848484848486,363199.9090909091,661083.0886691822,False,1.0,1.0248360001958903,0.035393060331473714,1.0,1.7044990779607399,0.08828788817092798,0.45881106613856865,1140.0,0.05823197384850061,0.953732167500239,0.9984148291465916,5699.0,716.0,0.29056330940537467,0.561581134028824,3054.0,0.08828788817092798,0.7271866647414952,False,1140.0
Q9BSL1 (gene UBAC1):  Ubiquitin-associated domain-containing protein 1,UBAC1,7,0.18421052631578946,33736.94736842105,89550.68569367717,False,8,0.24242424242424243,37355.242424242424,74835.69556278255,False,-1.0,0.903138225804249,-0.14698128500953328,-1.0,-0.5993266962164727,0.5489550488882445,0.9156505726834894,3537.0,-0.1805306498097544,0.8572651868721792,0.9593155711268094,5330.0,590.5,0.5609005222874159,0.7802323666299995,4288.0,0.5489550488882445,1.0,False,3537.0
P60059 (gene SEC61G):  Protein transport protein Sec61 subunit gamma,SEC61G,6,0.15789473684210525,339420.7894736842,1296291.1861606548,False,2,0.06060606060606061,136538.78787878787,648887.0517757054,False,1.0,2.485892798261243,1.3137640828941788,1.0,1.2930787316567895,0.19598383020917487,0.6070817918109748,1919.0,0.8032311991028095,0.42459945835159263,0.6980326173947649,3629.0,686.0,0.2192820405188347,0.4800893976876856,2716.5,0.19598383020917487,1.0,False,1919.0
P54922 (gene ADPRH):  ADP-ribosylarginine] hydrolase,ADPRH,20,0.5263157894736842,183294.18421052632,392039.38613713527,False,9,0.2727272727272727,91343.78787878787,225648.70959642282,False,1.0,2.006640938207521,1.0047824886433674,1.0,2.168122827166061,0.030149342469920667,0.27461217889396444,653.5,1.170494175163924,0.245828948288266,0.5817743118113805,2520.0,775.0,0.05620283387943136,0.2446881026395404,1364.0,0.030149342469920667,0.42970236260574507,False,653.5
Q5TAQ9 (gene DCAF8):  DDB1- and CUL4-associated factor 8,DCAF8,13,0.34210526315789475,47895.28947368421,83293.43631716409,False,7,0.21212121212121213,46380.969696969696,121944.67137723614,False,1.0,1.0326495928303285,0.04635079007257912,1.0,1.2144172420917505,0.22458843454882427,0.640140972833773,2029.0,0.060865554559843354,0.9516422365576851,0.997619316429788,5691.0,699.0,0.29881832828435007,0.5636365694194915,3162.0,0.22458843454882427,1.0,False,2029.0
"Q92835 (gene INPP5D):  Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",INPP5D,7,0.18421052631578946,9602.868421052632,22026.350592643692,False,8,0.24242424242424243,45046.57575757576,128035.0891128016,False,-1.0,0.2131764348197872,-2.2298801279330895,-1.0,-0.5993266962164727,0.5489550488882445,0.9156505726834894,3537.0,-1.6543228972130535,0.10260437837319832,0.45036296784145924,1355.0,575.5,0.4100543635605268,0.6624382163558362,3693.0,0.10260437837319832,0.7788504529149785,False,1355.0
P33764 (gene S100A3):  Protein S100-A3,S100A3,5,0.13157894736842105,364955.7894736842,1924085.3677316695,False,5,0.15151515151515152,261274.24242424243,1164812.194603556,False,-1.0,1.3968303422719055,0.4821568029758687,1.0,-0.2408549061920843,0.8096675729824887,1.0,4138.5,0.2657832183856412,0.7911987042169757,0.924298361405405,5106.0,616.0,0.8413810179717024,0.9552196295374266,5254.5,0.7911987042169757,1.0,False,4138.5
"Q9BYD2 (gene MRPL9):  39S ribosomal protein L9, mitochondrial",MRPL9,18,0.47368421052631576,210704.7105263158,429707.92524757335,False,9,0.2727272727272727,139735.45454545456,241263.50709358515,False,1.0,1.5078829579093525,0.5925244507571753,1.0,1.7396934429195,0.08191286132994488,0.45270014107927764,1074.5,0.8287160685396386,0.4101226222177814,0.6892370603243053,3550.0,717.0,0.23722401758576206,0.5038895134023254,2803.0,0.08191286132994488,0.7021438659403034,False,1074.5
Q13790 (gene APOF):  Apolipoprotein F,APOF,14,0.3684210526315789,163766.92105263157,289411.3395256311,False,10,0.30303030303030304,208750.9090909091,529377.1302564623,False,1.0,0.7845087801774702,-0.3501385010431173,-1.0,0.5809512743226247,0.5612732935866351,0.916659312767004,3651.5,-0.4454030484727422,0.6574228209973565,0.8484263267750761,4622.0,656.0,0.6965838652737446,0.875426243045742,4739.0,0.5612732935866351,1.0,False,3651.5
Q96SQ9 (gene CYP2S1):  Cytochrome P450 2S1,CYP2S1,11,0.2894736842105263,85888.5,198674.99505576413,False,7,0.21212121212121213,210246.15151515152,623639.7471161035,False,1.0,0.4085140174059351,-1.2915425122445066,-1.0,0.7472706980068821,0.4549001762456437,0.8397074416712595,3224.0,-1.1466353911967473,0.2554930861491787,0.5886994889531166,2587.0,668.0,0.5412516466291151,0.766068271020437,4214.0,0.2554930861491787,1.0,False,2587.0
Q13671 (gene RIN1):  Ras and Rab interactor 1,RIN1,17,0.4473684210526316,26565.044736842105,41566.55741142402,False,16,0.48484848484848486,117701.92727272728,381578.8783283409,False,-1.0,0.2256976189953331,-2.147536896037473,-1.0,-0.3158126310520646,0.7521447302309152,1.0,3995.5,-1.4416170954357788,0.15393379220291956,0.502390046106465,1828.0,555.5,0.3737269070519116,0.6293126524052228,3543.0,0.15393379220291956,0.9254642300463063,False,1828.0
Q9BQ70 (gene TCF25):  Transcription factor 25,TCF25,18,0.47368421052631576,183471.36842105264,313690.80500058795,False,7,0.21212121212121213,67771.51515151515,187275.90427480717,False,1.0,2.707204760114377,1.4368040102827375,1.0,2.301470060797258,0.021365075778353698,0.2524040437498181,503.0,1.8252698216174503,0.07228841833668596,0.4160668689782858,1036.0,810.0,0.013675200033455626,0.10965892930053261,744.0,0.013675200033455626,0.2756292006743117,False,503.0
P54760 (gene EPHB4):  Ephrin type-B receptor 4,EPHB4,15,0.39473684210526316,46760.60526315789,79493.44541087367,False,5,0.15151515151515152,27478.81818181818,97127.51851715494,False,1.0,1.7016963739872966,0.7669736464132901,1.0,2.272375821091926,0.02306382081551063,0.254507683233187,534.0,0.9064436052793144,0.3678557104649902,0.6565254692865395,3342.0,776.0,0.030938533229729233,0.17154209037970686,1076.0,0.02306382081551063,0.37349232214545314,False,534.0
P15169 (gene CPN1):  Carboxypeptidase N catalytic chain,CPN1,24,0.631578947368421,287982.0263157895,494245.050096103,False,16,0.48484848484848486,391483.2727272727,827412.2995861134,False,1.0,0.7356177041967178,-0.4429718932105854,-1.0,1.2433327878160472,0.21374522667627627,0.640140972833773,1955.0,-0.6399800157291058,0.5243050111998698,0.7637324461804571,4095.0,655.0,0.7405668301475167,0.9005215298554972,4900.0,0.21374522667627627,1.0,False,1955.0
Q5SW79 (gene CEP170):  Centrosomal protein of 170 kDa,CEP170,11,0.2894736842105263,14864.657894736842,27567.248005440986,False,8,0.24242424242424243,30822.033333333333,85807.20180253526,False,1.0,0.48227375960231594,-1.0520757793375917,-1.0,0.446636226326016,0.6551377348422462,1.0,3839.5,-1.0684112149180132,0.2890587287232742,0.6019282288178198,2865.0,653.5,0.7004876962783328,0.8761236050307198,4769.5,0.2890587287232742,1.0,False,2865.0
O95295 (gene SNAPIN):  SNARE-associated protein Snapin,SNAPIN,12,0.3157894736842105,673707.3684210526,1710456.9211481481,False,13,0.3939393939393939,600799.3333333334,1400876.6347440227,False,-1.0,1.1213517243471163,0.16523886635240298,1.0,-0.6876343474333271,0.49168307289701474,0.8722513270602409,3360.0,0.191885390321563,0.8483955655268682,0.9546450290330621,5302.0,602.0,0.7406372311298579,0.9005215298554972,4901.0,0.49168307289701474,1.0,False,3360.0
Q9BRG1 (gene VPS25):  Vacuolar protein-sorting-associated protein 25,VPS25,25,0.6578947368421053,1171697.394736842,1589893.2024973372,False,24,0.7272727272727273,756725.7575757576,1217145.6064735064,False,-1.0,1.5483778409881763,0.6307575663173762,1.0,-0.6305075310027322,0.5283625770714714,0.9005008079824848,3445.5,1.2032742900687916,0.2329824843091606,0.5715510186429745,2430.0,690.5,0.4609216101182032,0.7063597035615722,3893.0,0.2329824843091606,1.0,False,2430.0
Q8IU85 (gene CAMK1D):  Calcium/calmodulin-dependent protein kinase type 1D,CAMK1D,27,0.7105263157894737,294311.3157894737,250739.9344379609,False,13,0.3939393939393939,212613.30303030304,590443.8347173987,False,1.0,1.384256354580702,0.4691111447334149,1.0,2.6826256345813637,0.007304670911670266,0.13668029250818003,313.5,0.765151014187176,0.44679086946892366,0.7142875995065018,3730.0,866.0,0.004084456019731221,0.0547588026298789,444.5,0.004084456019731221,0.14112662903696796,False,313.5
Q8N0W3 (gene FCSK):  L-fucose kinase,FCSK,11,0.2894736842105263,18287.842105263157,32482.61666890892,False,4,0.12121212121212122,2940.030303030303,8651.483353229256,False,1.0,6.220290341971476,2.636981922019291,1.0,1.7323004507078865,0.08322008177666398,0.45270014107927764,1081.5,2.596967468990215,0.011485807546012274,0.2523777308667987,270.0,750.5,0.04694380424386979,0.2210471476866039,1267.0,0.011485807546012274,0.25318314247557633,False,270.0
Q9BTE7 (gene DCUN1D5):  DCN1-like protein 5,DCUN1D5,18,0.47368421052631576,371007.65789473685,1012332.9089808059,False,10,0.30303030303030304,487104.8787878788,1342503.9534479512,False,1.0,0.761658677731165,-0.39278346759283334,-1.0,1.4675095494814618,0.1422374934223839,0.5152330818202443,1646.5,-0.40853126920012117,0.6841487991488957,0.8625754447156732,4728.0,724.0,0.2071871087496039,0.466064999236505,2651.0,0.1422374934223839,0.8867177489633671,False,1646.5
Q92604 (gene LPGAT1):  Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,LPGAT1,9,0.23684210526315788,32521.105263157893,76983.81502244463,False,7,0.21212121212121213,85315.56060606061,377268.4207939889,False,1.0,0.3811860935069152,-1.3914326073146723,-1.0,0.24865704248802062,0.8036260803879731,1.0,4127.0,-0.8307210751085832,0.4089965244714604,0.6885082576175883,3544.0,643.0,0.8070328022986739,0.9398316803657795,5123.0,0.4089965244714604,1.0,False,3544.0
Q96PE3 (gene INPP4A):  Inositol polyphosphate-4-phosphatase type I A,INPP4A,9,0.23684210526315788,49166.23684210526,125138.93010600453,False,7,0.21212121212121213,38758.90909090909,101096.05160541067,False,1.0,1.268514465294089,0.34313997102901694,1.0,0.24865704248802062,0.8036260803879731,1.0,4127.0,0.37626623256804687,0.707873476821708,0.8765475636192968,4817.0,641.0,0.8315306838457335,0.9509127965926099,5216.5,0.707873476821708,1.0,False,4127.0
O00602 (gene FCN1):  Ficolin-1,FCN1,21,0.5526315789473685,530603.3421052631,1250456.494093726,False,18,0.5454545454545454,307842.8787878788,456928.7017471642,False,1.0,1.723617399216031,0.7854395670536154,1.0,0.06061995684756231,0.9516618794859818,1.0,4622.0,0.954989279684371,0.34291698720528707,0.6443215413455944,3174.0,625.5,0.9903497544221066,1.0,5819.0,0.34291698720528707,1.0,False,3174.0
Q9H8Y5 (gene ANKZF1):  Ankyrin repeat and zinc finger domain-containing protein 1,ANKZF1,5,0.13157894736842105,10679.447368421053,40165.954964960445,False,1,0.030303030303030304,1666.4848484848485,9427.06189686618,False,1.0,6.408367511845267,2.679956886871619,1.0,1.5302127757013269,0.12596407007160376,0.47443285482777026,1575.5,1.2414089647853466,0.21865837969654284,0.5566127903906483,2343.0,690.0,0.13528433390739125,0.36833134131258644,2185.0,0.12596407007160376,0.822511830040702,False,1575.5
Q13761;Q13950 (gene RUNX3;RUNX2):  Runt-related transcription factor 3; Runt-related transcription factor 2,RUNX3;RUNX2,9,0.23684210526315788,56025.86842105263,145558.06821011894,False,9,0.2727272727272727,66678.18181818182,135046.0745495391,False,-1.0,0.8402428934397735,-0.25112165924941793,-1.0,-0.3466719733021617,0.7288377680099081,1.0,3974.0,-0.3135083792989286,0.7548402356845602,0.9040578057097213,4981.0,600.0,0.6893490111202949,0.8718979373720267,4712.5,0.6893490111202949,1.0,False,3974.0
Q9NW82 (gene WDR70):  WD repeat-containing protein 70,WDR70,17,0.4473684210526316,203480.47368421053,344992.01233581116,False,12,0.36363636363636365,63246.51515151515,160432.55800550323,False,1.0,3.217259847337512,1.6858324623586611,1.0,0.7158896127435106,0.4740595127979106,0.8442504636872646,3347.0,2.112149721803225,0.03829568757267596,0.3569876125915387,640.0,727.5,0.19547590595823383,0.4511447794765273,2585.0,0.03829568757267596,0.4926814797768509,False,640.0
P14598;A6NI72;A8MVU1 (gene NCF1;NCF1B):  Neutrophil cytosol factor 1; Putative neutrophil cytosol factor 1B,NCF1;NCF1B,29,0.7631578947368421,591179.2105263158,1171596.722117168,False,30,0.9090909090909091,1447938.696969697,3275122.408954534,False,-1.0,0.40829022096249695,-1.2923330811765217,-1.0,-1.6364956943081923,0.10173588610365128,0.4724704015958358,1240.0,-1.4841208378353015,0.14233087018775847,0.4902690366860087,1732.0,499.5,0.1421987220791194,0.37923897001521073,2237.0,0.10173588610365128,0.7764802954870895,False,1240.0
Q76M96 (gene CCDC80):  Coiled-coil domain-containing protein 80,CCDC80,26,0.6842105263157895,106617.82105263157,160346.89305360513,False,8,0.24242424242424243,33269.26060606061,94237.06173985465,False,1.0,3.2046946372473473,1.6801868946545706,1.0,3.7166344685917254,0.00020189420906143067,0.021131593881763146,56.0,2.272059068316411,0.026203495205710105,0.3155629290268378,495.0,913.0,0.00038201033035739325,0.014895906084393515,153.0,0.00020189420906143067,0.025093767734593653,True,56.0
Q969S3 (gene ZNF622):  Zinc finger protein 622,ZNF622,31,0.8157894736842105,351626.65789473685,487964.9186224072,False,23,0.696969696969697,334750.2121212121,492295.4664960168,False,1.0,1.0504150413095583,0.07095948001379347,1.0,1.170160230477945,0.24193649380181526,0.640140972833773,2147.5,0.1426971868278141,0.8869452171158213,0.9728752770450203,5437.0,695.0,0.43329975060790027,0.6831570592301092,3783.5,0.24193649380181526,1.0,False,2147.5
Q8IZ69 (gene TRMT2A):  tRNA (uracil-5-)-methyltransferase homolog A,TRMT2A,7,0.18421052631578946,12514.342105263158,28715.65661637009,False,2,0.06060606060606061,19785.060606060608,101741.7947557322,False,1.0,0.6325147217793824,-0.6608290359643089,-1.0,1.5613310796837163,0.11844565408927867,0.4724704015958358,1307.5,-0.41563069175946654,0.6789700309678455,0.8602113409968499,4709.0,701.5,0.13999222148462223,0.37598293602944044,2220.5,0.11844565408927867,0.8148553401972235,False,1307.5
Q5TEJ8 (gene THEMIS2):  Protein THEMIS2,THEMIS2,18,0.47368421052631576,79539.71052631579,270886.8948957449,False,25,0.7575757575757576,255012.98787878786,323486.85365753766,False,-1.0,0.31190454724529754,-1.6808235090223025,-1.0,-2.441277568296264,0.01463540107322789,0.19757554666766344,434.5,-2.451910630759375,0.01674486135573963,0.27551518012119514,361.0,342.0,0.0007112107271354707,0.020451398015010926,207.0,0.0007112107271354707,0.05132761933173651,False,207.0
O00519 (gene FAAH):  Fatty-acid amide hydrolase 1,FAAH,24,0.631578947368421,547757.2368421053,1140050.9070767395,False,5,0.15151515151515152,80952.09090909091,335714.77745237976,False,1.0,6.766437168997519,2.7583963904292688,1.0,4.104433779729462,4.05306343742074e-05,0.00780018595730714,30.0,2.2361345677721047,0.028579421070614626,0.3240123736012827,524.0,928.0,0.00010019494942153425,0.006641811869431927,90.0,4.05306343742074e-05,0.011334645219211938,True,30.0
Q75T13 (gene PGAP1):  GPI inositol-deacylase,PGAP1,13,0.34210526315789475,1407664.394736842,4804997.515216361,False,10,0.30303030303030304,1689094.7272727273,4753852.559885726,False,1.0,0.8333839257250384,-0.2629468212212924,-1.0,0.35090693350486224,0.7256581696706697,1.0,3948.0,-0.24385991769052437,0.8080629311471035,0.9318848726520454,5172.0,638.5,0.8787553802469061,0.9755590990980726,5374.0,0.7256581696706697,1.0,False,3948.0
Q14004 (gene CDK13):  Cyclin-dependent kinase 13,CDK13,11,0.2894736842105263,47491.13157894737,127926.6402108669,False,6,0.18181818181818182,46176.045454545456,155755.5205033781,False,1.0,1.0284798343043033,0.04051350680947533,1.0,1.0602122893592127,0.2890480314291013,0.6566871879307,2623.5,0.03849281039734691,0.9694059188121783,1.0,5751.0,693.5,0.3093075309817258,0.5757655943329099,3205.0,0.2890480314291013,1.0,False,2623.5
