Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,Keratosis count,Keratosis proportion,Keratosis mean,Keratosis std,Keratosis UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
P06310 (gene IGKV2-30):  Immunoglobulin kappa variable 2-30,IGKV2-30,17,0.85,18262887.0,19714034.43536789,False,2,0.2857142857142857,12042528.57142857,19148836.364251953,False,1.0,1.5165325862981953,0.6007764980186091,1.0,2.8139939641149176,0.004893014708990216,0.06550865912685404,381.5,0.6964909866197362,0.4925469840396909,0.6922950168351519,4244.0,98.5,0.11654426427752806,0.2425606629313634,2760.5,0.004893014708990216,0.17707189073076912,False,381.5
P07204 (gene THBD):  Thrombomodulin,THBD,5,0.25,328187.45,836936.909691852,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,0.9983122279613016,0.3276933046969883,0.6376159317117981,3065.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
P13497 (gene BMP1):  Bone morphogenetic protein 1,BMP1,7,0.35,82604.0,176843.2171580239,False,1,0.14285714285714285,490.9142857142857,1202.4895074428732,False,1.0,168.26562647600414,7.394596680896125,1.0,1.0329851260675014,0.3016108593717989,0.46508410106284637,3831.0,1.1821091906744285,0.24828439661116372,0.6324960057013681,2322.0,88.0,0.23048739209880398,0.37084352245454816,3704.5,0.23048739209880398,1.0,False,2322.0
P13726 (gene F3):  Tissue factor,F3,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
"X5D2U9;P13762 (gene HLA-DRB4):  Ig-like domain-containing protein; HLA class II histocompatibility antigen, DR beta 4 chain",HLA-DRB4,1,0.05,42039.0,183243.75268750638,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
P16050 (gene ALOX15):  Arachidonate 15-lipoxygenase,ALOX15,3,0.15,4760.305,12752.914164906584,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.9503038421692098,0.3510552111527431,0.6450390667109815,3246.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3246.0
P18283 (gene GPX2):  Glutathione peroxidase 2,GPX2,3,0.15,293263.95,1213203.2559804013,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.6154067492410242,0.5438482901074965,0.7007360564528408,4442.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3680.0
P27986 (gene PIK3R1):  Phosphatidylinositol 3-kinase regulatory subunit alpha,PIK3R1,9,0.45,501931.65,922973.4000331362,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.173706511928416,0.029727183306054603,0.12419634145932897,1370.0,1.384498657476961,0.17843990894324946,0.6324960057013681,1575.0,101.5,0.04096445534670084,0.14486896301032437,1629.0,0.029727183306054603,0.2949318884765883,False,1370.0
P31350 (gene RRM2):  Ribonucleoside-diphosphate reductase subunit M2,RRM2,5,0.25,215051.0,424869.9587626784,False,2,0.2857142857142857,108035.85714285714,249494.85140432318,False,-1.0,1.9905520785903967,0.9931686169913013,1.0,-0.1855768722395225,0.8527765917754351,0.9817956670266781,5170.5,0.6057357141593693,0.5501506295368326,0.7007360564528408,4470.0,71.5,0.9427711142654182,1.0,5368.0,0.5501506295368326,1.0,False,4470.0
P32519 (gene ELF1):  ETS-related transcription factor Elf-1,ELF1,9,0.45,574352.05,1232363.498558298,False,1,0.14285714285714285,37124.28571428572,90935.55706529494,False,1.0,15.471059952636713,3.9515001369249587,1.0,1.4483110998735067,0.1475300647473594,0.28772944304764503,3024.0,1.1087747779077193,0.2780802672351508,0.6334312970174262,2606.0,94.0,0.13349938129032432,0.26434029498110684,3009.5,0.13349938129032432,0.7247109270046177,False,2606.0
P42771 (gene CDKN2A):  Cyclin-dependent kinase inhibitor 2A,CDKN2A,11,0.55,527551.85,960544.8692700552,False,1,0.14285714285714285,800414.2857142857,1960606.582834267,False,1.0,0.6590984936364002,-0.6014340216676153,-1.0,1.8657629615177354,0.062074536439565675,0.19656936539195796,1841.0,-0.4612704708516565,0.6485927627719936,0.7796704458387496,4963.0,93.0,0.17155757297726315,0.30552611354697073,3340.5,0.062074536439565675,0.45739401119610806,False,1841.0
P43235 (gene CTSK):  Cathepsin K,CTSK,8,0.4,430294.5,612993.056163567,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.7870939406304163,0.08605443066616311,0.6324960057013681,428.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,428.0
P45452 (gene MMP13):  Collagenase 3,MMP13,1,0.05,666.55,2905.4240908170364,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420518,0.564410829364402,0.7007360564528408,4803.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4689.5
P48509 (gene CD151):  CD151 antigen,CD151,3,0.15,62691.5,197652.6065670524,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.8075013506725589,0.42699434740120445,0.6612440801081791,3849.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3680.0
P49005 (gene POLD2):  DNA polymerase delta subunit 2,POLD2,7,0.35,1382982.5,4016183.5566665465,False,2,0.2857142857142857,705884.2857142857,1228064.945372622,False,1.0,1.9592198438000332,0.9702792913087911,1.0,0.31052950170405935,0.7561583284149304,0.8746104279417362,5099.0,0.4223600660905094,0.6763726385490767,0.8047944079744299,5014.0,73.5,0.8432048580353205,0.9518562314169767,5285.0,0.6763726385490767,1.0,False,5014.0
Q08117 (gene TLE5):  TLE family member 5,TLE5,6,0.3,402979.5,884808.8143292594,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,1.1594997399807772,0.257207444095786,0.6324960057013681,2418.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2418.0
Q08623 (gene PUDP):  Pseudouridine-5-phosphatase,PUDP,10,0.5,975738.0,1322425.770346298,False,1,0.14285714285714285,63881.42857142857,156476.90404005055,False,1.0,15.274204441024846,3.933025333924624,1.0,1.6551278053214054,0.09789857573826456,0.22197910211124447,2499.5,1.7511803477937957,0.09217719033942502,0.6324960057013681,527.0,100.0,0.06672304638821287,0.18251705398994866,2175.5,0.06672304638821287,0.46807874027394386,False,527.0
Q09472;Q92793 (gene EP300;CREBBP):  Histone acetyltransferase p300; CREB-binding protein,EP300;CREBBP,2,0.1,2689.9,8800.564736992734,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7781489490382849,0.4437839271180516,0.6654119474301045,3976.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3976.0
Q13094 (gene LCP2):  Lymphocyte cytosolic protein 2,LCP2,9,0.45,166671.55,349205.89042590256,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.173706511928416,0.029727183306054603,0.12419634145932897,1370.0,1.2151140869599253,0.2356742786343634,0.6324960057013681,2195.0,101.5,0.04096445534670084,0.14486896301032437,1629.0,0.029727183306054603,0.2949318884765883,False,1370.0
Q13219 (gene PAPPA):  Pappalysin-1,PAPPA,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q13303 (gene KCNAB2):  Voltage-gated potassium channel subunit beta-2,KCNAB2,5,0.25,85683.95,218585.0935229745,False,2,0.2857142857142857,1198860.7142857143,2925212.5571076376,False,-1.0,0.07147114671363582,-3.8064952540996426,-1.0,-0.1855768722395225,0.8527765917754351,0.9817956670266781,5170.5,-1.6246989166759478,0.11676926732323874,0.6324960057013681,836.0,67.5,0.8858362688717158,0.9950855168685099,5309.0,0.11676926732323874,0.6530361724820511,False,836.0
Q13938 (gene CAPS):  Calcyphosin,CAPS,4,0.2,342623.5,851707.5586918024,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,1.0241505155650208,0.31557262945473274,0.6367660928456432,2949.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,2949.0
"Q14324 (gene MYBPC2):  Myosin-binding protein C, fast-type",MYBPC2,1,0.05,7124.5,31054.97552325553,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q14678 (gene KANK1):  KN motif and ankyrin repeat domain-containing protein 1,KANK1,6,0.3,56168.95,104092.10689551586,False,3,0.42857142857142855,45378.71428571428,61341.70302427516,False,-1.0,1.2377818737902149,0.3077571002328221,1.0,-0.6210590034081187,0.5345608020345052,0.6730559738465571,4520.0,0.24919627363226776,0.805244969450769,0.9263577878409732,5186.0,66.0,0.8174999151078186,0.9254657482985287,5270.0,0.5345608020345052,1.0,False,4520.0
Q14CN2 (gene CLCA4):  Calcium-activated chloride channel regulator 4,CLCA4,1,0.05,4976.0,21689.881143058392,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q15036 (gene SNX17):  Sorting nexin-17,SNX17,5,0.25,83017.1,204355.20810047883,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,1.034234426804378,0.3109280587493679,0.6359606201224951,2915.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q15052 (gene ARHGEF6):  Rho guanine nucleotide exchange factor 6,ARHGEF6,6,0.3,33830.35,77704.38545299422,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,1.108404047797218,0.27823720232817833,0.6334312970174262,2611.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2611.0
Q15326 (gene ZMYND11):  Zinc finger MYND domain-containing protein 11,ZMYND11,4,0.2,127922.0,332846.0606736994,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,0.978450730285903,0.33722556757575495,0.6396139669022577,3144.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,3144.0
Q16288 (gene NTRK3):  NT-3 growth factor receptor,NTRK3,7,0.35,53493.55,81192.58189420693,False,1,0.14285714285714285,16095.714285714286,39426.28704562582,False,1.0,3.323465429810382,1.7326883472759218,1.0,1.0329851260675014,0.3016108593717989,0.46508410106284637,3831.0,1.127061125084555,0.2704186201217651,0.6334312970174262,2546.0,86.0,0.2882067184640362,0.4485889074762432,3830.5,0.2704186201217651,1.0,False,2546.0
Q16378 (gene PRR4):  Proline-rich protein 4,PRR4,13,0.65,3023232.5,6142832.990337499,False,2,0.2857142857142857,148331.0,339693.68586208875,False,1.0,20.381663306925848,4.34919988666271,1.0,1.669366860305342,0.09504469713079913,0.22197910211124447,2423.5,1.1908556329577342,0.24489482884770836,0.6324960057013681,2282.0,104.5,0.048944166514413454,0.15802001829757104,1842.5,0.048944166514413454,0.3958439639742304,False,1842.5
Q52LG2 (gene KRTAP13-2):  Keratin-associated protein 13-2,KRTAP13-2,6,0.3,518105.0,1528043.3246492064,False,1,0.14285714285714285,116890.0,286320.85603392567,False,1.0,4.432415091073382,2.1480929946071776,1.0,0.8165382378538992,0.4141923629966906,0.5656500049982875,4273.5,0.6643951615185393,0.5125194900459306,0.7007360564528408,4332.0,80.0,0.49525151320607497,0.6318799246765276,4673.0,0.4141923629966906,1.0,False,4273.5
Q53FT3 (gene HIKESHI):  Protein Hikeshi,HIKESHI,9,0.45,2220191.5,5721691.262193614,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.173706511928416,0.029727183306054603,0.12419634145932897,1370.0,0.9878776454781337,0.33267789341482146,0.638248730156025,3104.0,101.5,0.04096445534670084,0.14486896301032437,1629.0,0.029727183306054603,0.2949318884765883,False,1370.0
Q53H96 (gene PYCR3):  Pyrroline-5-carboxylate reductase 3,PYCR3,10,0.5,565674.45,1377304.1023848536,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.357715743980127,0.01838776707017356,0.10329700408724621,1025.0,1.0456199588016994,0.30574173194249643,0.6347736751634971,2867.0,105.0,0.02761027531757353,0.13185678880275506,1209.0,0.01838776707017356,0.25026939545396687,False,1025.0
Q5GFL6 (gene VWA2):  von Willebrand factor A domain-containing protein 2,VWA2,2,0.1,10392.8,36767.268588514984,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7196284828399119,0.47842780698621257,0.6841563510258256,4172.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q7Z2X7;Q5JRK9 (gene PAGE2;PAGE2B):  P antigen family member 2; Putative G antigen family E member 3,PAGE2;PAGE2B,1,0.05,32478.55,141570.71728273292,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420522,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
"Q5T440 (gene IBA57):  Putative transferase CAF17, mitochondrial",IBA57,3,0.15,50619.5,125952.31059710655,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,1.0231724888179226,0.31602566004196603,0.6367660928456432,2955.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,2955.0
Q5VWP3 (gene MLIP):  Muscular LMNA-interacting protein,MLIP,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q5VWQ0 (gene RSBN1):  Lysine-specific demethylase 9,RSBN1,1,0.05,5897.5,25706.606519531124,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q66K79 (gene CPZ):  Carboxypeptidase Z,CPZ,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q6RFH5 (gene WDR74):  WD repeat-containing protein 74,WDR74,1,0.05,11526.5,50242.84867272157,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q6UXI9 (gene NPNT):  Nephronectin,NPNT,1,0.05,2769.25,12070.88089940001,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
"Q6Y288 (gene B3GLCT):  Beta-1,3-glucosyltransferase",B3GLCT,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q6ZMV5 (gene PPP4R3C):  Protein PPP4R3C,PPP4R3C,6,0.3,133471.3,416577.6269806265,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.6431676725154984,0.10034824646229071,0.22197910211124447,2620.0,0.8156974244677339,0.4223771879042344,0.6612440801081791,3807.0,91.0,0.11920681590927883,0.2425606629313634,2855.0,0.10034824646229071,0.5752828043504418,False,2620.0
Q86UV5 (gene USP48):  Ubiquitin carboxyl-terminal hydrolase 48,USP48,5,0.25,135772.0,363558.9236583253,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,0.9507636050892226,0.35082628818547434,0.6450390667109815,3243.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q86VP3 (gene PACS2):  Phosphofurin acidic cluster sorting protein 2,PACS2,3,0.15,15225.45,54925.76863865902,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.086853255964208,0.2771016672693848,0.4356228055149275,3680.0,0.7057179054169762,0.4868881916096288,0.6881722224930219,4221.0,80.5,0.3107424343575377,0.4500903310565437,4001.0,0.2771016672693848,1.0,False,3680.0
Q8IUZ5 (gene PHYKPL):  5-phosphohydroxy-L-lysine phospho-lyase,PHYKPL,9,0.45,391141.2,608326.2269665514,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,2.173706511928416,0.029727183306054603,0.12419634145932897,1370.0,1.6369452925446875,0.11417007999652509,0.6324960057013681,808.0,101.5,0.04096445534670084,0.14486896301032437,1629.0,0.029727183306054603,0.2949318884765883,False,808.0
Q8IX19 (gene MCEMP1):  Mast cell-expressed membrane protein 1,MCEMP1,4,0.2,97597.5,231315.68792183118,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.2819821609014557,0.19984890416439127,0.35946415487937255,3190.5,1.0741643821302382,0.29300779407413213,0.6334312970174262,2755.0,84.0,0.22695717364023849,0.36625006706455576,3609.0,0.19984890416439127,0.9221599061855364,False,2755.0
Q8N5K1 (gene CISD2):  CDGSH iron-sulfur domain-containing protein 2,CISD2,2,0.1,118229.5,458722.63181006233,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.6561646474071361,0.5177124723623974,0.7007360564528408,4356.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4109.0
Q8N5M4 (gene TTC9C):  Tetratricopeptide repeat protein 9C,TTC9C,8,0.4,1868679.0,4671667.002419907,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.0183568024288872,0.3182629323895013,0.6367660928456432,2976.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,1563.5
Q8NB37 (gene GATD1):  Glutamine amidotransferase-like class 1 domain-containing protein 1,GATD1,13,0.65,1168988.5,1555993.047115812,False,1,0.14285714285714285,42021.42857142857,102931.05826281024,False,1.0,27.818866224053263,4.797991717992991,1.0,2.3112159127373677,0.020820931850063604,0.10754777438742809,1109.0,1.8425037839380223,0.0772925995271981,0.6324960057013681,345.0,111.0,0.017467120607989144,0.12702216069468614,750.5,0.017467120607989144,0.25026939545396687,False,345.0
Q8NBQ5 (gene HSD17B11):  Estradiol 17-beta-dehydrogenase 11,HSD17B11,2,0.1,12439.0,37892.79745545319,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.8357299026222605,0.4112234732202633,0.6611125815316236,3710.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3710.0
"Q8NES3 (gene LFNG):  Beta-1,3-N-acetylglucosaminyltransferase lunatic fringe",LFNG,2,0.1,26863.5,85545.96841903188,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7994663535648449,0.4315509330900664,0.6623912662991422,3882.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3882.0
Q8TB36 (gene GDAP1):  Ganglioside-induced differentiation-associated protein 1,GDAP1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5632.5,,1.0,1.0,5700.5,70.0,1.0,1.0,5690.5,1.0,1.0,False,5632.5
Q8TDL5 (gene BPIFB1):  BPI fold-containing family B member 1,BPIFB1,5,0.25,122330.5,305568.9767477222,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,1.0192075525218895,0.3178668921930658,0.6367660928456432,2972.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q8TDW0 (gene LRRC8C):  Volume-regulated anion channel subunit LRRC8C,LRRC8C,1,0.05,19095.0,83233.17532690916,False,1,0.14285714285714285,590.6999999999999,1446.9135910620232,False,-1.0,32.32605377970873,5.014625495332181,1.0,-0.8073767044305543,0.41944948409527727,0.5656500049982875,4362.0,0.5659660410471484,0.5764623097893812,0.7123392999592892,4828.0,64.0,0.5029226216676259,0.637170601161405,4696.0,0.41944948409527727,1.0,False,4362.0
Q8WTW3 (gene COG1):  Conserved oligomeric Golgi complex subunit 1,COG1,2,0.1,21197.0,64068.51715936619,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.8423001335373975,0.40760603278850005,0.6608477386411024,3672.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3672.0
Q8WU79 (gene SMAP2):  Stromal membrane-associated protein 2,SMAP2,10,0.5,369915.65,600972.2768888159,False,2,0.2857142857142857,40168.57142857143,63995.63543791124,False,1.0,9.209081548956314,3.2030572789182075,1.0,0.9819805060619659,0.3261094520204889,0.49392459780508674,3919.0,1.3941308928686957,0.1755463421294542,0.6324960057013681,1542.0,92.0,0.19139924476512815,0.3344721424337301,3412.0,0.1755463421294542,0.8655450224333254,False,1542.0
Q8WVC0 (gene LEO1):  RNA polymerase-associated protein LEO1,LEO1,1,0.05,1549.5,6754.113913016274,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.6028777143513754,0.5465900424550065,0.6730559738465571,4689.5,0.5840638700420521,0.5644108293644019,0.7007360564528408,4659.5,73.5,0.6120898800892568,0.7199779622658726,4927.0,0.5465900424550065,1.0,False,4659.5
Q92485 (gene SMPDL3B):  Acid sphingomyelinase-like phosphodiesterase 3b,SMPDL3B,2,0.1,61842.5,211587.38279668285,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.7441053265229363,0.46374990687577067,0.6749237556812729,4093.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,4093.0
Q96DA0 (gene ZG16B):  Zymogen granule protein 16 homolog B,ZG16B,5,0.25,1005624.1,4053820.532651068,False,2,0.2857142857142857,182182.85714285713,338739.93187839485,False,-1.0,5.519861285334485,2.4646320123884857,1.0,-0.1855768722395225,0.8527765917754351,0.9817956670266781,5170.5,0.5165058145303038,0.6100402057125962,0.7443916536799019,4889.0,66.5,0.8294849796103884,0.9379657673153103,5274.5,0.6100402057125962,1.0,False,4889.0
Q96G42 (gene KLHDC7B):  Kelch domain-containing protein 7B,KLHDC7B,2,0.1,43815.55,135542.62946116805,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,0.8694826047713664,0.3845832185717275,0.5402456986105315,4109.0,0.8229804211139617,0.4183005470660943,0.6611125815316236,3765.0,77.0,0.4285367920617822,0.5555520429032144,4452.5,0.3845832185717275,1.0,False,3765.0
Q96H20 (gene SNF8):  Vacuolar-sorting protein SNF8,SNF8,9,0.45,614831.0,1122639.1915655716,False,1,0.14285714285714285,299542.85714285716,733727.1560953954,False,1.0,2.052564383816116,1.0374274764515112,1.0,1.4483110998735067,0.1475300647473594,0.28772944304764503,3024.0,0.6668821243792323,0.5109560440141447,0.7007360564528408,4323.0,88.0,0.26384382738338896,0.41530346013369995,3783.5,0.1475300647473594,0.7466192708677725,False,3024.0
Q96H79 (gene ZC3HAV1L):  Zinc finger CCCH-type antiviral protein 1-like,ZC3HAV1L,5,0.25,73724.25,216664.1662845693,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.4655126313775915,0.14278110869236738,0.2850843689620695,2909.5,0.8662842437275737,0.3945724692626894,0.6608477386411024,3557.0,87.5,0.16522391977882012,0.29825292145247834,3226.5,0.14278110869236738,0.7345490897890173,False,2909.5
Q96HF1 (gene SFRP2):  Secreted frizzled-related protein 2,SFRP2,8,0.4,167593.15,336105.9453867597,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.9947298986131063,0.04607234662784929,0.16967137035910423,1563.5,1.2694547100936933,0.21596965136999102,0.6324960057013681,1981.0,98.0,0.05952349383160164,0.17034108897372,2026.5,0.04607234662784929,0.38087891914330096,False,1563.5
