Protein Details,Gene Name,BCC count,BCC proportion,BCC mean,BCC std,BCC UNIQUE,SCC count,SCC proportion,SCC mean,SCC std,SCC UNIQUE,Proportion Direction,Fold Change,Log2 Fold Change,Fold Change Direction,Proportion STAT,Proportion Pvalue,BH-corrected Proportion Pvalue,Proportion Rank,StudentT STAT,StudentT Pvalue,BH-corrected StudentT Pvalue,StudentT Rank,MannWhitneyU STAT,MannWhitneyU Pvalue,BH-corrected MannWhitneyU Pvalue,MannWhitneyU Rank,Minimal Pvalue,BH-corrected Minimal Pvalue,is 5% Significant?,Minimal Rank
B1AK88 (gene CAPZB):  F-actin-capping protein subunit beta,CAPZB,11,0.18333333333333332,1434994.6666666667,6921999.923106392,False,22,0.3492063492063492,10021760.952380951,28391330.228910547,False,-1.0,0.14318787621107648,-2.804018750823033,-1.0,-2.0753720900526034,0.03795206281948799,0.2970053568719512,743.5,-2.2604871884795252,0.02557852554303002,0.43015016938321315,349.0,1520.5,0.01666874304224684,0.23128133527965147,429.0,0.01666874304224684,0.5336979659573058,False,349.0
A7XZE4 (gene TPM2):  Beta tropomyosin isoform,TPM2,8,0.13333333333333333,288251.3333333333,1149873.24601521,False,15,0.23809523809523808,2945106.1904761903,13279599.187097125,False,-1.0,0.09787468250393663,-3.352920467327512,-1.0,-1.489491138252147,0.13635808517380285,0.5003435138779753,1621.5,-1.5316288710927166,0.1282244051112293,0.5303597626050485,1435.0,1678.0,0.11563780360118667,0.46763169544401234,1474.0,0.11563780360118667,1.0,False,1435.0
Q02383 (gene SEMG2):  Semenogelin-2,SEMG2,1,0.016666666666666666,90.30833333333334,693.6714705804343,False,2,0.031746031746031744,4939.142857142857,29766.368768763263,False,-1.0,0.018284211638958287,-5.7732577664908415,-1.0,-0.541913863008352,0.5878778461994869,0.8492201526455563,4109.5,-1.2511661276343267,0.21328755184632528,0.5969091678018855,2131.0,1860.5,0.5829193970560393,0.8614558144256456,4031.0,0.21328755184632528,1.0,False,2131.0
F6TLX2 (gene GLOD4):  Glyoxalase domain-containing protein 4,GLOD4,10,0.16666666666666666,611318.8333333334,2994834.4531376534,False,22,0.3492063492063492,1969652.5714285714,5601608.683411424,False,-1.0,0.310368865149471,-1.6879442549762886,-1.0,-2.3065350643637994,0.021080753189613083,0.2555972970486104,481.5,-1.6516849561680353,0.10119169965375474,0.514602153313294,1165.0,1527.0,0.017420331415678936,0.23581160630208106,440.0,0.017420331415678936,0.5460208692474185,False,440.0
U3KQK0;Q99877 (gene H2BC15):  Histone H2B; Histone H2B type 1-N,H2BC15,12,0.2,24143926.666666668,79923369.3461261,False,24,0.38095238095238093,117991671.42857143,340481861.94418377,False,-1.0,0.204623990611765,-2.288952794830537,-1.0,-2.204712075672786,0.02747430521475661,0.27501963911281535,594.5,-2.0641405920051086,0.04114189556766628,0.4675286646794229,525.0,1543.0,0.029178481398146428,0.2809882693549073,619.0,0.02747430521475661,0.612355013965709,False,525.0
J3KN66 (gene TOR1AIP1):  Torsin-1A-interacting protein 1,TOR1AIP1,1,0.016666666666666666,4284.666666666667,32911.14914770103,False,8,0.12698412698412698,57216.65079365079,291067.1206510628,False,-1.0,0.0748849610587001,-3.7391801744888653,-1.0,-2.3483835544588296,0.018855093836193146,0.2510976456183108,434.5,-1.3887137180804636,0.16747077610233385,0.5683331885791866,1756.0,1683.5,0.02096688421097498,0.24527143373073865,510.0,0.018855093836193146,0.5479579366345706,False,434.5
"D7RIG5;A0A140T958 (gene HLA-DRB1;HLA-D):  HLA class II histocompatibility antigen DR beta chain; HLA class II histocompatibility antigen, DRB1 beta chain (Fragment)",HLA-DRB1;HLA-D,6,0.1,183026.13333333333,968277.6664528872,False,20,0.31746031746031744,1176961.2698412698,3828865.007898904,False,-1.0,0.15550735442455257,-2.6849452834000878,-1.0,-2.9526089524600185,0.003151008511218673,0.12501485516386585,146.0,-1.936265884447679,0.055167066610643516,0.48781764742736305,673.0,1457.0,0.0021720720261064913,0.09514379522499805,136.0,0.0021720720261064913,0.23997373532872826,False,136.0
A0A3B3IS06;E7ETY2;H0Y8Y7 (gene TCOF1;TCOF):  Treacle protein (Fragment); Treacle protein,TCOF1;TCOF,3,0.05,807.4166666666666,3637.802515675577,False,8,0.12698412698412698,37395.12698412698,150632.09047596224,False,-1.0,0.02159149418018549,-5.533393105202899,-1.0,-1.495527112787825,0.1347769293903248,0.4969586901994311,1610.5,-1.8655758013315231,0.06452258380905977,0.4892909840428416,783.0,1732.5,0.1085314821220354,0.45450680773366225,1424.0,0.06452258380905977,0.8115426598837328,False,783.0
"Q5QT33;A0A140T9J9;A0A1W2PR11;A0A140T962;A0A140T9B3;A0A140T9E1;A0A140T942 (gene HLA-C):  HLA class I antigen; HLA class I histocompatibility antigen, C alpha chain",HLA-C,5,0.08333333333333333,300465.5,1508529.4390094227,False,11,0.1746031746031746,1902071.4285714286,6041450.526520366,False,-1.0,0.15796751661713876,-2.6623001721393833,-1.0,-1.50409016228695,0.1325581530039411,0.4944011497128741,1594.0,-1.9788115487367808,0.05010855445470897,0.48623362299777434,606.0,1707.0,0.11417354319870689,0.4646380345999218,1466.0,0.05010855445470897,0.7467468006914081,False,606.0
"H7BYY1;F5H7S3;B7Z596 (gene TPM1):  Tropomyosin 1 (Alpha), isoform CRA_m; Tropomyosin alpha-1 chain",TPM1,10,0.16666666666666666,433061.0,1481388.0982811358,False,19,0.30158730158730157,1329747.603174603,4043539.720411374,False,-1.0,0.3256715777985208,-1.618510277389839,-1.0,-1.7620324659517548,0.07806381230093005,0.40676035029347113,1138.0,-1.6042547867150507,0.11126493523184268,0.5226823650339948,1270.0,1637.0,0.08598196989620331,0.4170081030218195,1220.5,0.07806381230093005,0.8676407941622066,False,1138.0
H0YJW4;G3V4C4;A0A2U3TZE7;O43405;A0A2R8Y3T0 (gene COCH):  Cochlin (Fragment); Cochlin,COCH,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
A0A087X251;A0A087X0T6;Q2M2Z5;A0A087WX12;A0A087WTH3;A0A087X032 (gene KIZ):  Centrosomal protein kizuna; Centrosomal protein kizuna (Fragment),KIZ,0,0.0,0.0,0.0,False,6,0.09523809523809523,54779.47619047619,290881.0459529155,True,-1.0,0.0,-19.931568569324174,-1.0,-2.450984701569148,0.014246600816814954,0.2290976293075963,366.5,-1.4468323364187463,0.15052954369539526,0.5515445599585449,1627.0,1710.0,0.014964611631791398,0.22098730939422642,400.5,0.014246600816814954,0.49514239993728554,False,366.5
B1AHL2 (gene FBLN1):  Fibulin-1,FBLN1,5,0.08333333333333333,127909.58333333333,750854.2717788696,False,10,0.15873015873015872,503057.3015873016,2221995.947019725,False,-1.0,0.2542644405110207,-1.9755983830974801,-1.0,-1.2773032245073448,0.2014952156730171,0.5649062296547093,2119.0,-1.2318495804190859,0.22039384488979277,0.6059307274711998,2170.0,1738.5,0.1788812833145006,0.528058256434592,2021.0,0.1788812833145006,1.0,False,2021.0
"Q5SPM2;A0A140T8Y4;A0A140T8W8;A0A1W2PR61;A0A1W2PPF8;A0A0G2JPD3 (gene HLA-A):  HLA class I heavy chain; HLA class I histocompatibility antigen, A alpha chain",HLA-A,2,0.03333333333333333,33339.666666666664,222153.39497718436,False,9,0.14285714285714285,406374.55555555556,1842697.9895255791,False,-1.0,0.0820417179441904,-3.6074984877715086,-1.0,-2.1276571295331945,0.0333655218050682,0.2955683613871034,667.0,-1.5446348918200314,0.12504601823218067,0.5303597626050485,1398.0,1681.0,0.033068258912216736,0.29677233793545305,661.0,0.033068258912216736,0.6518389276166232,False,661.0
A0A2R8YHD2;A0A2R8YEU4 (gene TPM4):  Tropomyosin alpha-4 chain (Fragment),TPM4,5,0.08333333333333333,21446.533333333333,78314.49335669329,False,15,0.23809523809523808,1004061.746031746,2919013.9951809123,False,-1.0,0.02135977535054292,-5.548959716080812,-1.0,-2.3250318775497996,0.02007025571883533,0.25455456893712486,467.0,-2.585319681038422,0.010915055621834023,0.38015888047866664,171.0,1560.0,0.009462263724289781,0.18388229765183334,306.5,0.009462263724289781,0.41816196577120623,False,171.0
"A2BFX2;A0A5S8K7D1 (gene HLA-DRB1;HLA-D):  HLA class II histocompatibility antigen DR beta chain; HLA class II histocompatibility antigen, DRB1 beta chain (Fragment)",HLA-DRB1;HLA-D,4,0.06666666666666667,140673.83333333334,696447.3041302591,False,12,0.19047619047619047,790953.4920634921,2535449.4551573386,False,-1.0,0.1778534828465783,-2.4912388683858957,-1.0,-2.0403310027544714,0.0413173689285364,0.3077396042792112,801.0,-1.90323434625005,0.05938568516248877,0.4892909840428416,716.0,1653.0,0.04064535801140633,0.31432162870645325,771.0,0.04064535801140633,0.6837129865490135,False,716.0
C9J0J7;G5E9Q6 (gene PFN2):  Profilin,PFN2,9,0.15,874425.5,4929805.465055535,False,19,0.30158730158730157,3362412.0634920634,10939602.92022277,False,-1.0,0.2600589944028447,-1.943089159026004,-1.0,-2.004104944178945,0.045058819913687494,0.3136766856535118,856.5,-1.5994414427614707,0.11233049383450648,0.5234315540526409,1280.0,1579.0,0.0324049177383384,0.29677233793545305,647.0,0.0324049177383384,0.6518389276166232,False,647.0
"D9J307;A0A140T9G0;A0A140T953;A0A140TA13 (gene HLA-B):  HLA class I antigen; HLA class I histocompatibility antigen, B alpha chain (Fragment)",HLA-B,3,0.05,33270.333333333336,173300.7837351644,False,10,0.15873015873015872,242814.79365079364,736076.6146708766,False,-1.0,0.13701938351023354,-2.8675480957454242,-1.0,-1.9605614498916373,0.04993020307024214,0.3324593655324388,892.5,-2.131560631069783,0.03506542621400551,0.44796645137635305,467.0,1679.5,0.046457142077218405,0.33074380624425415,838.0,0.03506542621400551,0.6650674963505238,False,467.0
"Q5EP54;A0A182DWG2;A0A182DWF5;A0A182DWF4;A0A140T9A5;A0A140T966;A0A140T9Q1;A0A140T928;A0A0G2JJV3 (gene HLA-DPB1;HLA-D):  HLA class II histocompatibility antigen DP beta chain; HLA class II histocompatibility antigen, DP beta 1 chain (Fragment)",HLA-DPB1;HLA-D,2,0.03333333333333333,55871.0,381662.93971557333,False,11,0.1746031746031746,327427.4126984127,1298203.798186735,False,-1.0,0.17063629321498228,-2.551003563866797,-1.0,-2.547298818107383,0.010856042907820196,0.20892629673566224,310.0,-1.544741724084988,0.1250201706163834,0.5303597626050485,1397.0,1626.0,0.012471943138534291,0.20867884255680896,356.0,0.010856042907820196,0.44783047568627143,False,310.0
Q86SJ6 (gene DSG4):  Desmoglein-4,DSG4,0,0.0,0.0,0.0,False,2,0.031746031746031744,32754.444444444445,225528.08223253486,True,-1.0,0.0,-19.931568569324174,-1.0,-1.391490414127675,0.16407676446018105,0.5087744162003327,1895.5,-1.1157974521002456,0.26671987399725394,0.6381380402114618,2464.0,1830.0,0.16937099814577727,0.5147566861628666,1934.5,0.16407676446018105,1.0,False,1895.5
Q8IZV5 (gene RDH10):  Retinol dehydrogenase 10,RDH10,0,0.0,0.0,0.0,False,2,0.031746031746031744,30609.68253968254,201882.20981055874,True,-1.0,0.0,-19.931568569324174,-1.0,-1.391490414127675,0.16407676446018105,0.5087744162003327,1895.5,-1.1648675044042318,0.246364023466141,0.6305481613037311,2331.0,1830.0,0.16937099814577727,0.5147566861628666,1934.5,0.16407676446018105,1.0,False,1895.5
H3BTN5;H3BQ34 (gene PKM):  Pyruvate kinase (Fragment); Pyruvate kinase,PKM,4,0.06666666666666667,21468.966666666667,96218.77756619145,False,18,0.2857142857142857,446687.79365079367,1366683.0912161386,False,-1.0,0.048062577423824485,-4.378942172666395,-1.0,-3.1685821060349433,0.0015318447451204641,0.1001765300825563,88.0,-2.3847220690855777,0.018645347192037802,0.41653420244111566,261.0,1460.0,0.0011426884214506426,0.08020328379264158,85.0,0.0011426884214506426,0.20050820948160392,False,85.0
J3KN67;A0A494C0P6 (gene TPM3):  Tropomyosin alpha-3 chain,TPM3,9,0.15,245955.0,828554.6673163254,False,17,0.2698412698412698,3162315.9365079366,13646532.799625138,False,-1.0,0.07777685877633213,-3.6845152208719996,-1.0,-1.6271677073776014,0.1037014841623674,0.4441371532754371,1392.0,-1.6389800762030042,0.103815009452861,0.5152748306121204,1202.0,1640.0,0.07697732980677305,0.39873039004561517,1151.0,0.07697732980677305,0.8617592742089676,False,1151.0
O75881 (gene CYP7B1):  Cytochrome P450 7B1,CYP7B1,0,0.0,0.0,0.0,False,7,0.1111111111111111,68709.20634920635,362777.5190979482,True,-1.0,0.0,-19.931568569324174,-1.0,-2.6587526243036184,0.007843052659390606,0.18275345466477552,255.0,-1.4550915551515673,0.14823333727882854,0.5515445599585449,1595.0,1680.0,0.008287223674031252,0.17232799558118916,285.0,0.007843052659390606,0.38317255329923056,False,255.0
Q13103;C9J6K0 (gene SPP2):  Secreted phosphoprotein 24; Secreted phosphoprotein 2 (Fragment),SPP2,0,0.0,0.0,0.0,False,3,0.047619047619047616,34665.555555555555,160536.50365460108,True,-1.0,0.0,-19.931568569324174,-1.0,-1.7113069358158484,0.08702446666618947,0.40676035029347113,1259.5,-1.658976060606914,0.09971053607690973,0.514602153313294,1147.0,1800.0,0.09012957691138002,0.4170081030218195,1273.5,0.08702446666618947,0.8819692351178072,False,1147.0
"Q5SS57;A0A140T9D4;A0A140TA21;A0A140T951 (gene HLA-B):  HLA class I antigen; HLA class I histocompatibility antigen, B alpha chain (Fragment)",HLA-B,1,0.016666666666666666,26575.0,204126.44824960825,False,2,0.031746031746031744,49480.31746031746,320372.7796235328,False,-1.0,0.5370822452943174,-0.8967850647907065,-1.0,-0.541913863008352,0.5878778461994869,0.8492201526455563,4109.5,-0.4664615138574898,0.6417239128606751,0.8507833031392861,4500.0,1861.5,0.5959801768184175,0.8684065139909852,4085.0,0.5878778461994869,1.0,False,4085.0
Q86WD7;A0A6Q8LYX2;A0A6Q8JH89 (gene SERPINA9):  Serpin A9,SERPINA9,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
A0A0U1RQC9;P04637;A0A087X1Q1;J3KP33;A0A087WXZ1;A0A087WT22;E7ESS1;E7EQX7 (gene TP53):  Cellular tumor antigen p53,TP53,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
"A0A182DWH4 (gene HLA-DRB3):  HLA class II histocompatibility antigen, DR beta 3 chain",HLA-DRB3,1,0.016666666666666666,23548.333333333332,180878.18045272597,False,6,0.09523809523809523,231599.20634920636,1308305.3643844572,False,-1.0,0.10167708993667866,-3.2979334496954373,-1.0,-1.8801179271861304,0.06009200774590031,0.36511734360969633,977.0,-1.210762032018676,0.228346248318341,0.6131239994874618,2221.0,1742.5,0.06395299024037324,0.3747433569787124,1017.5,0.06009200774590031,0.7896724451174675,False,977.0
Q02985;A0A087WYK9;Q6NSD3;A0A0C4DH21;Q92496 (gene CFHR3):  Complement factor H-related protein 3; CFHR3 protein,CFHR3,1,0.016666666666666666,5761.0,44251.08065347105,False,5,0.07936507936507936,87984.12698412698,393900.9824962859,False,-1.0,0.06547771964565667,-3.9328521109863126,-1.0,-1.6135649285330227,0.10662182921101732,0.45043709562653195,1400.0,-1.5941465795023702,0.11351204224731469,0.5234624761941629,1293.0,1770.0,0.10525441161541574,0.44805836158147083,1397.5,0.10525441161541574,0.9635988762314556,False,1293.0
Q16790 (gene CA9):  Carbonic anhydrase 9,CA9,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
Q2L6G2;D5H3J5;A0A140TA14;A0A140TA11;A0A140T9Y5;A0A140T997;A0A140T9H3;A0A140T9A9 (gene HLA-B):  HLA class I histocompatibility antigen B alpha chain,HLA-B,3,0.05,19022.366666666665,107665.46319564237,False,7,0.1111111111111111,194095.07936507938,876926.4755281005,False,-1.0,0.0980054039947551,-3.350994888490892,-1.0,-1.2395938529832995,0.21512565542921303,0.5877633824669602,2148.5,-1.522915496966454,0.13038909635645593,0.5303597626050485,1465.0,1767.0,0.19093646530508912,0.5529742485486222,2060.0,0.13038909635645593,1.0,False,1465.0
"Q5RIP0;A0A0G2JH50;A0A0G2JIF0;A2BF26;A0A1W2PS56;A0A140TA19;A0A140T9S7;A0A140T9Q4 (gene HLA-C):  HLA class I histocompatibility antigen; HLA class I histocompatibility antigen, C alpha chain",HLA-C,1,0.016666666666666666,6749.833333333333,51846.45360715512,True,0,0.0,0.0,0.0,False,1.0,1000000.0,19.931568569324174,1.0,1.0288860759953207,0.30353321215115536,0.6509723852666315,2698.5,1.0249068560911625,0.3074517581106964,0.6381380402114618,2771.0,1921.5,0.313248040697477,0.6704323043131714,2725.5,0.30353321215115536,1.0,False,2698.5
"Q5Y7D1;A0A5S8K7D6;A0A5S8K798 (gene HLA-DRB1;HLA-D):  HLA class II histocompatibility antigen DR beta chain; HLA class II histocompatibility antigen, DRB1 beta chain (Fragment)",HLA-DRB1;HLA-D,5,0.08333333333333333,241117.76666666666,1478417.3851199618,False,19,0.30158730158730157,1605677.3015873015,4838211.99421892,False,-1.0,0.15016576894258774,-2.7353721142929994,-1.0,-3.053074389449629,0.002265097800010791,0.11987833734928635,110.0,-2.0764616244700167,0.03996829598052841,0.46122022015441483,517.0,1463.0,0.001812309369341355,0.0898141766552165,116.0,0.001812309369341355,0.2237014696032522,False,110.0
Q6UB99;A0A2R8Y438 (gene ANKRD11):  Ankyrin repeat domain-containing protein 11; Ankyrin repeat domain-containing protein 11 (Fragment),ANKRD11,5,0.08333333333333333,161787.30833333332,769314.3468872951,False,15,0.23809523809523808,770232.9206349206,2117574.057858252,False,-1.0,0.21004984855718487,-2.2511963492242133,-1.0,-2.3250318775497996,0.02007025571883533,0.25455456893712486,467.0,-2.0805935584861075,0.03958121430107854,0.46121391507858317,512.0,1588.0,0.017578514509865778,0.23620139091409736,444.0,0.017578514509865778,0.5479579366345706,False,444.0
Q8IVU3;A0A0B4J1R3 (gene HERC6):  Probable E3 ubiquitin-protein ligase HERC6,HERC6,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
Q9UP83 (gene COG5):  Conserved oligomeric Golgi complex subunit 5,COG5,2,0.03333333333333333,15708.333333333334,95968.24266680908,False,7,0.1111111111111111,42000.90476190476,153233.81068932498,False,-1.0,0.37399987981227845,-1.4188902883954604,-1.0,-1.6556948801220526,0.09778362467138263,0.42958549689946157,1356.0,-1.1247886162553735,0.2629049137666604,0.6381380402114618,2442.0,1745.0,0.10536806592336634,0.44805836158147083,1403.0,0.09778362467138263,0.9324087982783198,False,1356.0
"S6AU73;A0A140T9S9;A0A140TA02;A0A1W2PNR7 (gene HLA-B):  HLA class I histocompatibility antigen; HLA class I histocompatibility antigen, B alpha chain (Fragment)",HLA-B,1,0.016666666666666666,15589.5,119745.22163639766,False,5,0.07936507936507936,115986.09523809524,712685.9084136266,False,-1.0,0.13440835272420892,-2.8953052985909795,-1.0,-1.6135649285330227,0.10662182921101732,0.45043709562653195,1400.0,-1.068010178295742,0.28764205935125353,0.6381380402114618,2594.0,1772.0,0.11120826967240655,0.4599408056839662,1441.5,0.10662182921101732,0.9667261900804414,False,1400.0
A0A087WWA3;Q4R9M9;O60333 (gene KIF1B):  Kinesin-like protein KIF1B; Kinesin family member 1Bbeta isoform II,KIF1B,0,0.0,0.0,0.0,False,1,0.015873015873015872,33223.80952380953,261604.5377951448,True,-1.0,0.0,-19.931568569324174,-1.0,-0.9798915009479244,0.3271396786942632,0.6509723852666315,2883.0,-0.9757080988986877,0.3311557781586796,0.6381380402114618,3026.0,1860.0,0.33723891137174444,0.6704323043131714,2949.0,0.3271396786942632,1.0,False,2883.0
A0A0G2JMB2 (gene IGHA2):  Immunoglobulin heavy constant alpha 2 (Fragment),IGHA2,1,0.016666666666666666,177816.66666666666,1365835.7330668361,False,12,0.19047619047619047,998610.1587301587,3085168.8227545675,False,-1.0,0.17806414756745695,-2.489531029506207,-1.0,-3.134036186323128,0.0017241959178185876,0.1001765300825563,96.5,-1.8763233806864368,0.06301999754133107,0.4892909840428416,763.0,1565.5,0.002125144433403431,0.09439626565299232,134.0,0.0017241959178185876,0.21978978820411713,False,96.5
A0A2R8Y4Z8;Q9Y3X0 (gene CCDC9):  Coiled-coil domain-containing protein 9,CCDC9,0,0.0,0.0,0.0,False,2,0.031746031746031744,19743.968253968254,142015.24862838894,True,-1.0,0.0,-19.931568569324174,-1.0,-1.391490414127675,0.16407676446018105,0.5087744162003327,1895.5,-1.068108128705581,0.2875980585069177,0.6381380402114618,2592.0,1830.0,0.16937099814577727,0.5147566861628666,1934.5,0.16407676446018105,1.0,False,1895.5
C9JS59;C9J266;Q5XPI4 (gene RNF123):  E3 ubiquitin-protein ligase RNF123,RNF123,1,0.016666666666666666,2750.6666666666665,21128.271570470588,False,2,0.031746031746031744,2185.3650793650795,12847.39517827318,False,-1.0,1.25867604062162,0.331907008449969,1.0,-0.541913863008352,0.5878778461994869,0.8492201526455563,4109.5,0.17877038929614764,0.8584169814777247,0.9845186448554427,5201.0,1862.5,0.6091727346074073,0.8755298806715953,4146.5,0.5878778461994869,1.0,False,4109.5
"E7ESL0;J3KQY1;Q9NWU5 (gene MRPL22):  39S ribosomal protein L22, mitochondrial",MRPL22,0,0.0,0.0,0.0,False,1,0.015873015873015872,2778.253968253968,21875.993622036305,True,-1.0,0.0,-19.931568569324174,-1.0,-0.9798915009479244,0.3271396786942632,0.6509723852666315,2883.0,-0.9757080988986877,0.3311557781586796,0.6381380402114618,3026.0,1860.0,0.33723891137174444,0.6704323043131714,2949.0,0.3271396786942632,1.0,False,2883.0
"E9PMV2 (gene HLA-DQA1):  HLA class II histocompatibility antigen, DQ alpha 1 chain (Fragment)",HLA-DQA1,2,0.03333333333333333,23933.166666666668,143994.13565016765,False,12,0.19047619047619047,560579.5238095238,1686347.4748128604,False,-1.0,0.04269361553554727,-4.549835846483317,-1.0,-2.7429370073562858,0.006089236543432217,0.16469787378870712,219.5,-2.436431616898433,0.01628926004004401,0.4100414033949918,236.0,1588.0,0.005666916396565623,0.14445626984931184,233.0,0.005666916396565623,0.340828156430794,False,219.5
H7BZ95;M0R0A5;C9IYI1;R4GMQ0;S4R3L7;C9J186 (gene DMKN):  Dermokine (Fragment); Dermokine,DMKN,4,0.06666666666666667,18959.966666666667,86041.9148946153,False,10,0.15873015873015872,236354.44444444444,929281.7728997696,False,-1.0,0.08021836319241725,-3.6399236606489045,-1.0,-1.606973196228935,0.10806024805784464,0.452094978901193,1425.0,-1.7899921130155532,0.07595618344574308,0.49493623496419487,913.0,1703.0,0.08703360023100747,0.4170081030218195,1232.5,0.07595618344574308,0.8544298166372304,False,913.0
"J3QLR8;Q9Y3D9 (gene MRPS23):  28S ribosomal protein S23, mitochondrial",MRPS23,4,0.06666666666666667,57902.333333333336,259792.58490423128,False,5,0.07936507936507936,81242.38095238095,328319.74293707585,False,-1.0,0.7127109355221783,-0.4886110342743635,-1.0,-0.2703175314484983,0.7869159790953779,0.9738105644644317,4813.0,-0.43227709946014137,0.6663094296836962,0.8641743603245503,4600.0,1864.0,0.7750536298149973,0.967404890812042,4777.5,0.6663094296836962,1.0,False,4600.0
"K7ENW6 (gene KRT16):  Keratin, type I cytoskeletal 16 (Fragment)",KRT16,0,0.0,0.0,0.0,False,1,0.015873015873015872,45052.380952380954,354742.80236202735,True,-1.0,0.0,-19.931568569324174,-1.0,-0.9798915009479244,0.3271396786942632,0.6509723852666315,2883.0,-0.9757080988986877,0.3311557781586796,0.6381380402114618,3026.0,1860.0,0.33723891137174444,0.6704323043131714,2949.0,0.3271396786942632,1.0,False,2883.0
L0R6Q1 (gene SLC35A4):  SLC35A4 upstream open reading frame protein,SLC35A4,1,0.016666666666666666,54873.333333333336,421490.0710047101,False,3,0.047619047619047616,263726.98412698414,1634455.6742771028,False,-1.0,0.20806870982418635,-2.264868071551897,-1.0,-0.9673620396347432,0.3333630796773335,0.6509723852666315,2999.5,-0.9520280913338044,0.342980606485502,0.6454959931522097,3170.0,1832.0,0.34374518476529425,0.6779419171056518,3021.0,0.3333630796773335,1.0,False,2999.5
O00339;H0YBJ4 (gene MATN2):  Matrilin-2; Matrilin-2 (Fragment),MATN2,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
"O76014 (gene KRT37):  Keratin, type I cuticular Ha7",KRT37,3,0.05,10689.333333333334,48492.59286621915,False,5,0.07936507936507936,49173.30158730159,225028.53896245183,False,-1.0,0.2173808344786095,-2.201703345053513,-1.0,-0.6601395015378818,0.5091643114758728,0.8167986776727769,3709.5,-1.2857619443578117,0.20098135455708768,0.5869088405715052,2043.0,1832.0,0.49610096564559736,0.8088822560140111,3657.5,0.20098135455708768,1.0,False,2043.0
P05451;P48304 (gene REG1A;REG1B):  Lithostathine-1-alpha; Lithostathine-1-beta,REG1A;REG1B,0,0.0,0.0,0.0,False,4,0.06349206349206349,1689225.396825397,7810590.074287689,True,-1.0,0.0,-19.931568569324174,-1.0,-1.9843323889943452,0.04721879776616835,0.31759565667752016,880.0,-1.6615733261321173,0.09918715837517106,0.514602153313294,1143.0,1770.0,0.04910497078460025,0.3329621652062803,872.0,0.04721879776616835,0.7230253450131919,False,872.0
P19320;E9PDD2 (gene VCAM1):  Vascular cell adhesion protein 1,VCAM1,0,0.0,0.0,0.0,False,2,0.031746031746031744,12915.396825396825,72820.5740120586,True,-1.0,0.0,-19.931568569324174,-1.0,-1.391490414127675,0.16407676446018105,0.5087744162003327,1895.5,-1.3626032205643706,0.17553833719678155,0.5750579194327013,1819.0,1830.0,0.16937099814577727,0.5147566861628666,1934.5,0.16407676446018105,1.0,False,1819.0
P29317 (gene EPHA2):  Ephrin type-A receptor 2,EPHA2,0,0.0,0.0,0.0,False,4,0.06349206349206349,17654.761904761905,72769.89740133248,True,-1.0,0.0,-19.931568569324174,-1.0,-1.9843323889943452,0.04721879776616835,0.31759565667752016,880.0,-1.8639139425974254,0.06475757441482657,0.4892909840428416,788.0,1770.0,0.04910497078460025,0.3329621652062803,872.0,0.04721879776616835,0.7230253450131919,False,788.0
P43403 (gene ZAP70):  Tyrosine-protein kinase ZAP-70,ZAP70,0,0.0,0.0,0.0,False,3,0.047619047619047616,6763.174603174603,31449.867884013358,True,-1.0,0.0,-19.931568569324174,-1.0,-1.7113069358158484,0.08702446666618947,0.40676035029347113,1259.5,-1.6521425976868456,0.10109821230708597,0.514602153313294,1163.0,1800.0,0.09012957691138002,0.4170081030218195,1273.5,0.08702446666618947,0.8819692351178072,False,1163.0
Q16678 (gene CYP1B1):  Cytochrome P450 1B1,CYP1B1,0,0.0,0.0,0.0,True,0,0.0,0.0,0.0,True,0.0,0.0,-19.931568569324174,-1.0,0.0,1.0,1.0,5786.0,,1.0,1.0,5795.0,1890.0,1.0,1.0,5786.5,1.0,1.0,False,5786.0
